source_id	locator	title	author	k_route	availability	evidence_path	duplicate_group
wiki-ad769248c610	vault:wiki/_AI项目成本管控与价值衡量_.md	_AI项目成本管控与价值衡量_		K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-ad7f6463ad93	vault:wiki/AI 模型成本拐点.md	AI 模型成本拐点		K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-adb9ed6127c7	vault:wiki/个人地址与财务信息.md	个人地址与财务信息		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-ade2625b2238	vault:wiki/财务BP (Finance Business Partner).md	财务BP (Finance Business Partner)		K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-ae4bb45c7ce7	vault:wiki/智能关务与业财结算.md	智能关务与业财结算		K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-ae56530c48c7	vault:wiki/AI财务结算与容错机制.md	AI财务结算与容错机制		K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-ae953c8de298	vault:wiki/采购与资产数字化管理.md	采购与资产数字化管理		K5	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-aeda92754b0a	vault:wiki/业财一体化八线模型.md	业财一体化八线模型		K4+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-af7a968d7285	vault:wiki/技术效能与成本收益模型.md	技术效能与成本收益模型		K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-af94b2957d90	vault:wiki/可编辑财务管理系统工作台.md	可编辑财务管理系统工作台		K5	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-aff1bcd5310c	vault:wiki/月度现金流及资金缺口分析报表.md	月度现金流及资金缺口分析报表		K1+K2+K4+K5+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b0c453bc0b1d	vault:wiki/零售经营分析看板.md	零售经营分析看板		K3+K4+K5+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b0ec4e78a3cd	vault:wiki/采购与资产数字化运营.md	采购与资产数字化运营		K5	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b1149e05e89c	vault:wiki/酒店经营分析五问.md	酒店经营分析五问		K2+K4	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b1149f47be76	vault:wiki/菜鸟物流财务应收应付架构.md	菜鸟物流财务应收应付架构		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b234cd93153e	vault:wiki/SAP ERP业财一体化架构设计.md	SAP ERP业财一体化架构设计		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b23a25c4bd48	vault:wiki/财务运营指标体系.md	财务运营指标体系		K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b27f94c973aa	vault:wiki/菜鸟资金域.md	菜鸟资金域		K5+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b28a9e02ecd6	vault:wiki/SAP ERP业财一体化设计.md	SAP ERP业财一体化设计		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b2dbb7c82ee0	vault:wiki/财务自动化系统.md	财务自动化系统		K1+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b3139b2fd57b	vault:wiki/事业部产品线业绩考核报表体系.md	事业部产品线业绩考核报表体系		K5	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b37419bc32d0	vault:wiki/_业财一体化_.md	_业财一体化_		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b474f98796a2	vault:wiki/业务管理报表.md	业务管理报表		K4	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b49ad4701ec8	vault:wiki/OpenAI算力利润中心与AGI战略布局.md	OpenAI算力利润中心与AGI战略布局		K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b4fe7f07d9f6	vault:wiki/业财一体与经营精细化.md	业财一体与经营精细化		K4+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b54ee7519a86	vault:wiki/三层视角经营分析框架.md	三层视角经营分析框架		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b590fbf29fd0	vault:wiki/业务资金全链路管控.md	业务资金全链路管控		K3+K4+K5+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b6cb7c2f5814	vault:wiki/CFO协同与财务前瞻度量.md	CFO协同与财务前瞻度量		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b6e1914f1a2e	vault:wiki/资金结算与计费架构.md	资金结算与计费架构		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b7e2414b602a	vault:wiki/财务管理核心框架.md	财务管理核心框架		K1+K2+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b7e32de4ecbe	vault:wiki/菜鸟FY22财务分析规划.md	菜鸟FY22财务分析规划		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b8833cf2fb97	vault:wiki/业财融合经营分析.md	业财融合经营分析		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b89187c76158	vault:wiki/经营分析双层指标体系.md	经营分析双层指标体系		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b9233e3de517	vault:wiki/会计利润.md	会计利润			locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b934bbdaf596	vault:wiki/成本与费用.md	成本与费用		K1+K3+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-b97658fe893d	vault:wiki/Obsidian数字资产管理.md	Obsidian数字资产管理		K5	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-baafb1af2d13	vault:wiki/企业IT服务与资产运营.md	企业IT服务与资产运营		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bade7374a254	vault:wiki/预算差异分析.md	预算差异分析		K2+K3+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bb4965d7c07c	vault:wiki/第一性原理在财务管理中的应用.md	第一性原理在财务管理中的应用		K4+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bbfe87cb7eb9	vault:wiki/AI 时代流程指标体系.md	AI 时代流程指标体系		K4+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bcb32e4939ac	vault:wiki/经营分析路径拆解法.md	经营分析路径拆解法		K4+K5	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bcf367104b28	vault:wiki/三大财务报表.md	三大财务报表		K1+K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bd1046daeb3b	vault:wiki/资金结算平台化与中台服务演进.md	资金结算平台化与中台服务演进		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bd134f0bb49d	vault:wiki/资金域研发效能与合规治理.md	资金域研发效能与合规治理		K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bd305749f441	vault:wiki/菜鸟CFO域财务产品架构.md	菜鸟CFO域财务产品架构		K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bd422b1b6496	vault:wiki/应收账款管理.md	应收账款管理		K1+K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bd6860705216	vault:wiki/财务AI数字化应用.md	财务AI数字化应用		K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-be44466993a2	vault:wiki/业财契约标准化体系.md	业财契约标准化体系		K4+K5+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-be90f1f80bf4	vault:wiki/IT 与资产管理大区化策略.md	IT 与资产管理大区化策略		K6	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bec2e8c1b922	vault:wiki/业财一体化核心模型.md	业财一体化核心模型		K1+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-becba657ed74	vault:wiki/业财融合与财务管报体系.md	业财融合与财务管报体系		K1+K5+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bf1a55e484ac	vault:wiki/经营分析路径拆解框架.md	经营分析路径拆解框架		K4	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bf893be1c27d	vault:wiki/经营分析会：洞察企业经营水平的窗口.md	经营分析会：洞察企业经营水平的窗口		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bf963baca745	vault:wiki/业财一体与业务数字化重塑.md	业财一体与业务数字化重塑		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-bfc2f2eaccaa	vault:wiki/成本核算基本方法.md	成本核算基本方法			locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c10003ba25b3	vault:wiki/业财一体化实践.md	业财一体化实践		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c10988882114	vault:wiki/大区IT资产与成本管理体系.md	大区IT资产与成本管理体系		K6	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c16ebec3da42	vault:wiki/资金结算与财务中台建设.md	资金结算与财务中台建设		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c1d9cc25e05b	vault:wiki/业财一体化与结算模型共建.md	业财一体化与结算模型共建		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c202f7c8f5da	vault:wiki/合并报表.md	合并报表		K1	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c222b1aec380	vault:wiki/经营分析的价值与方法.md	经营分析的价值与方法		K4	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c22dee4a2b0f	vault:wiki/业财一体化与流程优化.md	业财一体化与流程优化		K4+K5+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c248a110a5e8	vault:wiki/业财一体.md	业财一体		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c27939b98fe9	vault:wiki/菜鸟CPRM采购财务一体化.md	菜鸟CPRM采购财务一体化		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c2b64682209c	vault:wiki/菜鸟财务基础能力升级（BS简化与明细账）.md	菜鸟财务基础能力升级（BS简化与明细账）		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c32eb38a792f	vault:wiki/新手财务总监快速了解公司指南.md	新手财务总监快速了解公司指南		K1+K3+K5+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c35832b041c8	vault:wiki/结算全链路与业财融合.md	结算全链路与业财融合		K5+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c394c43296b7	vault:wiki/OneMetric指标管理体系.md	OneMetric指标管理体系		K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c3c2dd3d2821	vault:wiki/毛利率与现金流四象限分析.md	毛利率与现金流四象限分析		K1+K3+K4	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c424fb016afb	vault:wiki/经营分析路径拆解.md	经营分析路径拆解		K2+K3+K4+K5+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c4e88bb1267d	vault:wiki/多产品多约束盈亏平衡测算模型.md	多产品多约束盈亏平衡测算模型		K2+K3+K5	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c4f103a6d315	vault:wiki/财务分析全流程.md	财务分析全流程		K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c4f97794a9ea	vault:wiki/现金流量表编制方法.md	现金流量表编制方法		K1	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c50a268ba495	vault:wiki/资金域业务架构.md	资金域业务架构		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c535ba062a99	vault:wiki/战略经营分析机制.md	战略经营分析机制		K4	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c545e01b2b62	vault:wiki/应收账款与结算运营.md	应收账款与结算运营		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c5897bfd29a6	vault:wiki/财务科目体系.md	财务科目体系		K1+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c5c435519572	vault:wiki/财务核心流程框架.md	财务核心流程框架		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c5dd8382f6b1	vault:wiki/基础定价与商业优惠分离.md	基础定价与商业优惠分离		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c684825b755b	vault:wiki/业财一体化与全链路协同.md	业财一体化与全链路协同		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c69c967a0cb8	vault:wiki/财务分析与经营洞察.md	财务分析与经营洞察		K1+K3+K4+K5+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c753af676e11	vault:wiki/盈亏平衡分析模型（数据熊高级版）.md	盈亏平衡分析模型（数据熊高级版）		K5+K6+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c7ba1f3ff1c6	vault:wiki/资产负债分析.md	资产负债分析		K1+K2+K3+K4	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c7d030db7153	vault:wiki/经营分析与指标体系构建.md	经营分析与指标体系构建		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c89a5feed528	vault:wiki/业财融合与多组织管理.md	业财融合与多组织管理		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c8fb2feab583	vault:wiki/资金与结算平台核心业务规划.md	资金与结算平台核心业务规划		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c92e10175d81	vault:wiki/财务数字化与 AI 应用.md	财务数字化与 AI 应用		K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c96d7cd1e3a9	vault:wiki/Power BI财务分析驾驶舱.md	Power BI财务分析驾驶舱		K2+K3+K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c97ca50267e4	vault:wiki/费用归口.md	费用归口		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c9bb0a4af333	vault:wiki/财务稽核与全链路稽核.md	财务稽核与全链路稽核		K5+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c9f427bb0a5f	vault:wiki/产品定价模型.md	产品定价模型		K1+K2+K3+K5+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-c9f561bdf25c	vault:wiki/季度财报经营分析通用框架.md	季度财报经营分析通用框架		K3+K4+K5	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-ca182bc2b1ac	vault:wiki/标准支出事项与成本管理单元.md	标准支出事项与成本管理单元		K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cacfa19f698b	vault:wiki/Obsidian + Agent Skills 个人数字资产管理.md	Obsidian + Agent Skills 个人数字资产管理		K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cb35ccca9131	vault:wiki/财务规划与结算系统建设.md	财务规划与结算系统建设		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cb3c967d3e0b	vault:wiki/经营分析四维拆解框架.md	经营分析四维拆解框架		K3+K4+K6+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cbc86b39cc4c	vault:wiki/经营分析报告方法论.md	经营分析报告方法论		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cd71d2ba3974	vault:wiki/预算执行与风险管理.md	预算执行与风险管理		K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cd7432b21399	vault:wiki/经营分析 (Business Analysis).md	经营分析 (Business Analysis)		K4	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cd8bc281d130	vault:wiki/洗碗机核心选购指标.md	洗碗机核心选购指标			locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cdb48b42aa27	vault:wiki/财务COA标准化.md	财务COA标准化		K1+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cdb796f21a7a	vault:wiki/_企业人效分析与成本管控_.md	_企业人效分析与成本管控_			locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-ce31665c20ac	vault:wiki/SAP ERP业财一体设计哲学.md	SAP ERP业财一体设计哲学		K1+K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-ce38aba4b35c	vault:wiki/资金账户体系设计.md	资金账户体系设计		K1+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cf472a523de4	vault:wiki/本地财务经营分析驾驶舱.md	本地财务经营分析驾驶舱		K4+K5+K6	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cf47a82c309b	vault:wiki/资金池多币种结算模型.md	资金池多币种结算模型		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cf7a9fb34e09	vault:wiki/Agent性能量化评估体系：从基础指标到专家级解决方案.md	Agent性能量化评估体系：从基础指标到专家级解决方案		K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-cf7d02f42fdf	vault:wiki/物流成本显性化.md	物流成本显性化		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d0081f380f59	vault:wiki/经营分析体系.md	经营分析体系		K4+K5+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d03b13aed9de	vault:wiki/财务经营分析.md	财务经营分析		K4+K5+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d09590ecdad1	vault:wiki/数据驱动报表与指标体系.md	数据驱动报表与指标体系		K5+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d09e7578f257	vault:wiki/内部财务服务计价与结算.md	内部财务服务计价与结算		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d0af60659093	vault:wiki/业财融合分析.md	业财融合分析		K3+K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d0e97f9b9b34	vault:wiki/业财一体化与财务数据治理.md	业财一体化与财务数据治理		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d13bc5d8ac8a	vault:wiki/会计核算岗位年中总结框架（准稳快省改）.md	会计核算岗位年中总结框架（准稳快省改）		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d17274304998	vault:wiki/经营分析会机制.md	经营分析会机制		K4	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d1b24824f9be	vault:wiki/结算与财务链路数字化.md	结算与财务链路数字化		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d1b7dfacf1ac	vault:wiki/财务与结算中台体系.md	财务与结算中台体系		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d1c833331b7e	vault:wiki/财务在经营分析会中的角色定位.md	财务在经营分析会中的角色定位		K4+K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d206d226faa1	vault:wiki/核心指标管理系统.md	核心指标管理系统			locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d22c6a130e45	vault:wiki/财务业务透视法.md	财务业务透视法		K1+K4+K5+K6+K7+K8	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d23242ea0ee6	vault:wiki/不同产业成本核算特点.md	不同产业成本核算特点		K7	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
wiki-d3d2c89d3890	vault:wiki/经营分析与财务分析的区别.md	经营分析与财务分析的区别		K3+K4+K6	locator-only	synthesis/2026-09-12-obsidian-scan/D-wiki.md	
